period,source_id,source_label,destination_id,destination_label,estimate,moe
2008,ALABAMA,"Alabama",ALABAMA,"Alabama",573316,20492
2008,ALABAMA,"Alabama",ALASKA,"Alaska",2912,1554
2008,ALABAMA,"Alabama",ARIZONA,"Arizona",896,624
2008,ALABAMA,"Alabama",ARKANSAS,"Arkansas",341,304
2008,ALABAMA,"Alabama",CALIFORNIA,"California",4962,1922
2008,ALABAMA,"Alabama",COLORADO,"Colorado",967,973
2008,ALABAMA,"Alabama",CONNECTICUT,"Connecticut",430,329
2008,ALABAMA,"Alabama",DELAWARE,"Delaware",1628,1936
2008,ALABAMA,"Alabama",FLORIDA,"Florida",20118,4030
2008,ALABAMA,"Alabama",GEORGIA,"Georgia",22022,3131
2008,ALABAMA,"Alabama",HAWAII,"Hawaii",980,1387
2008,ALABAMA,"Alabama",IDAHO,"Idaho",91,119
2008,ALABAMA,"Alabama",ILLINOIS,"Illinois",2489,935
2008,ALABAMA,"Alabama",INDIANA,"Indiana",2671,1087
2008,ALABAMA,"Alabama",IOWA,"Iowa",153,172
2008,ALABAMA,"Alabama",KANSAS,"Kansas",552,541
2008,ALABAMA,"Alabama",KENTUCKY,"Kentucky",1848,1206
2008,ALABAMA,"Alabama",LOUISIANA,"Louisiana",4376,1702
2008,ALABAMA,"Alabama",MAINE,"Maine",65,108
2008,ALABAMA,"Alabama",MARYLAND,"Maryland",941,455
2008,ALABAMA,"Alabama",MASSACHUSETTS,"Massachusetts",364,244
2008,ALABAMA,"Alabama",MICHIGAN,"Michigan",4248,1638
2008,ALABAMA,"Alabama",MINNESOTA,"Minnesota",402,354
2008,ALABAMA,"Alabama",MISSISSIPPI,"Mississippi",7068,2108
2008,ALABAMA,"Alabama",MISSOURI,"Missouri",1820,849
2008,ALABAMA,"Alabama",MONTANA,"Montana",272,297
2008,ALABAMA,"Alabama",NEBRASKA,"Nebraska",389,452
2008,ALABAMA,"Alabama",NEVADA,"Nevada",132,193
2008,ALABAMA,"Alabama",NEW_HAMPSHIRE,"New Hampshire",76,122
2008,ALABAMA,"Alabama",NEW_JERSEY,"New Jersey",1285,756
2008,ALABAMA,"Alabama",NEW_MEXICO,"New Mexico",451,402
2008,ALABAMA,"Alabama",NEW_YORK,"New York",3521,1273
2008,ALABAMA,"Alabama",NORTH_CAROLINA,"North Carolina",2848,1319
2008,ALABAMA,"Alabama",OHIO,"Ohio",2587,1240
2008,ALABAMA,"Alabama",OKLAHOMA,"Oklahoma",1204,679
2008,ALABAMA,"Alabama",OREGON,"Oregon",31,56
2008,ALABAMA,"Alabama",PENNSYLVANIA,"Pennsylvania",1675,978
2008,ALABAMA,"Alabama",PUERTO_RICO,"Puerto Rico",647,564
2008,ALABAMA,"Alabama",SOUTH_CAROLINA,"South Carolina",1972,1163
2008,ALABAMA,"Alabama",TENNESSEE,"Tennessee",8708,2400
2008,ALABAMA,"Alabama",TEXAS,"Texas",6143,1976
2008,ALABAMA,"Alabama",UTAH,"Utah",917,972
2008,ALABAMA,"Alabama",VIRGINIA,"Virginia",2944,1689
2008,ALABAMA,"Alabama",WASHINGTON,"Washington",1750,968
2008,ALABAMA,"Alabama",WEST_VIRGINIA,"West Virginia",119,142
2008,ALABAMA,"Alabama",WISCONSIN,"Wisconsin",1399,1137
2008,ALABAMA,"Alabama",WYOMING,"Wyoming",91,158
2008,ALASKA,"Alaska",ALABAMA,"Alabama",1392,991
2008,ALASKA,"Alaska",ALASKA,"Alaska",110205,8212
2008,ALASKA,"Alaska",ARIZONA,"Arizona",1904,1086
2008,ALASKA,"Alaska",ARKANSAS,"Arkansas",332,468
2008,ALASKA,"Alaska",CALIFORNIA,"California",4951,2074
2008,ALASKA,"Alaska",COLORADO,"Colorado",1284,820
2008,ALASKA,"Alaska",CONNECTICUT,"Connecticut",26,42
2008,ALASKA,"Alaska",DELAWARE,"Delaware",113,160
2008,ALASKA,"Alaska",DISTRICT_OF_COLUMBIA,"District of Columbia",168,207
2008,ALASKA,"Alaska",FLORIDA,"Florida",1350,865
2008,ALASKA,"Alaska",GEORGIA,"Georgia",891,532
2008,ALASKA,"Alaska",HAWAII,"Hawaii",1421,920
2008,ALASKA,"Alaska",IDAHO,"Idaho",1170,735
2008,ALASKA,"Alaska",ILLINOIS,"Illinois",457,412
2008,ALASKA,"Alaska",INDIANA,"Indiana",272,254
2008,ALASKA,"Alaska",IOWA,"Iowa",233,182
2008,ALASKA,"Alaska",KANSAS,"Kansas",36,63
2008,ALASKA,"Alaska",KENTUCKY,"Kentucky",368,363
2008,ALASKA,"Alaska",LOUISIANA,"Louisiana",575,618
2008,ALASKA,"Alaska",MAINE,"Maine",346,419
2008,ALASKA,"Alaska",MARYLAND,"Maryland",106,172
2008,ALASKA,"Alaska",MASSACHUSETTS,"Massachusetts",293,332
2008,ALASKA,"Alaska",MICHIGAN,"Michigan",1152,656
2008,ALASKA,"Alaska",MINNESOTA,"Minnesota",600,394
2008,ALASKA,"Alaska",MISSISSIPPI,"Mississippi",138,237
2008,ALASKA,"Alaska",MISSOURI,"Missouri",1006,1093
2008,ALASKA,"Alaska",MONTANA,"Montana",365,289
2008,ALASKA,"Alaska",NEBRASKA,"Nebraska",208,316
2008,ALASKA,"Alaska",NEVADA,"Nevada",305,335
2008,ALASKA,"Alaska",NEW_MEXICO,"New Mexico",851,557
2008,ALASKA,"Alaska",NEW_YORK,"New York",417,319
2008,ALASKA,"Alaska",NORTH_CAROLINA,"North Carolina",1153,864
2008,ALASKA,"Alaska",NORTH_DAKOTA,"North Dakota",152,246
2008,ALASKA,"Alaska",OHIO,"Ohio",575,383
2008,ALASKA,"Alaska",OKLAHOMA,"Oklahoma",1506,1281
2008,ALASKA,"Alaska",OREGON,"Oregon",3075,1460
2008,ALASKA,"Alaska",PENNSYLVANIA,"Pennsylvania",1526,1760
2008,ALASKA,"Alaska",RHODE_ISLAND,"Rhode Island",58,97
2008,ALASKA,"Alaska",SOUTH_CAROLINA,"South Carolina",1379,1040
2008,ALASKA,"Alaska",SOUTH_DAKOTA,"South Dakota",288,365
2008,ALASKA,"Alaska",TENNESSEE,"Tennessee",187,185
2008,ALASKA,"Alaska",TEXAS,"Texas",1753,1018
2008,ALASKA,"Alaska",UTAH,"Utah",532,428
2008,ALASKA,"Alaska",VIRGINIA,"Virginia",862,712
2008,ALASKA,"Alaska",WASHINGTON,"Washington",3805,1404
2008,ALASKA,"Alaska",WEST_VIRGINIA,"West Virginia",34,59
2008,ALASKA,"Alaska",WISCONSIN,"Wisconsin",397,380
2008,ALASKA,"Alaska",WYOMING,"Wyoming",195,228
2008,ARIZONA,"Arizona",ALABAMA,"Alabama",1028,661
2008,ARIZONA,"Arizona",ALASKA,"Alaska",2983,1147
2008,ARIZONA,"Arizona",ARIZONA,"Arizona",948400,31246
2008,ARIZONA,"Arizona",ARKANSAS,"Arkansas",1289,730
2008,ARIZONA,"Arizona",CALIFORNIA,"California",51020,7272
2008,ARIZONA,"Arizona",COLORADO,"Colorado",9845,2579
2008,ARIZONA,"Arizona",CONNECTICUT,"Connecticut",1205,828
2008,ARIZONA,"Arizona",DELAWARE,"Delaware",513,705
2008,ARIZONA,"Arizona",DISTRICT_OF_COLUMBIA,"District of Columbia",235,200
2008,ARIZONA,"Arizona",FLORIDA,"Florida",10266,2748
2008,ARIZONA,"Arizona",GEORGIA,"Georgia",3413,1586
2008,ARIZONA,"Arizona",HAWAII,"Hawaii",2196,1666
2008,ARIZONA,"Arizona",IDAHO,"Idaho",3098,1544
2008,ARIZONA,"Arizona",ILLINOIS,"Illinois",7106,1562
2008,ARIZONA,"Arizona",INDIANA,"Indiana",4371,1312
2008,ARIZONA,"Arizona",IOWA,"Iowa",2417,982
2008,ARIZONA,"Arizona",KANSAS,"Kansas",882,615
2008,ARIZONA,"Arizona",KENTUCKY,"Kentucky",2490,2745
2008,ARIZONA,"Arizona",LOUISIANA,"Louisiana",1586,708
2008,ARIZONA,"Arizona",MAINE,"Maine",951,632
2008,ARIZONA,"Arizona",MARYLAND,"Maryland",2395,1368
2008,ARIZONA,"Arizona",MASSACHUSETTS,"Massachusetts",2905,973
2008,ARIZONA,"Arizona",MICHIGAN,"Michigan",10781,2115
2008,ARIZONA,"Arizona",MINNESOTA,"Minnesota",9644,3848
2008,ARIZONA,"Arizona",MISSISSIPPI,"Mississippi",690,767
2008,ARIZONA,"Arizona",MISSOURI,"Missouri",4910,1671
2008,ARIZONA,"Arizona",MONTANA,"Montana",2440,1373
2008,ARIZONA,"Arizona",NEBRASKA,"Nebraska",2674,1481
2008,ARIZONA,"Arizona",NEVADA,"Nevada",9056,2683
2008,ARIZONA,"Arizona",NEW_HAMPSHIRE,"New Hampshire",506,510
2008,ARIZONA,"Arizona",NEW_JERSEY,"New Jersey",2033,1240
2008,ARIZONA,"Arizona",NEW_MEXICO,"New Mexico",5146,1575
2008,ARIZONA,"Arizona",NEW_YORK,"New York",7506,2635
2008,ARIZONA,"Arizona",NORTH_CAROLINA,"North Carolina",5491,2491
2008,ARIZONA,"Arizona",NORTH_DAKOTA,"North Dakota",1387,1531
2008,ARIZONA,"Arizona",OHIO,"Ohio",8274,1944
2008,ARIZONA,"Arizona",OKLAHOMA,"Oklahoma",1920,738
2008,ARIZONA,"Arizona",OREGON,"Oregon",7820,3224
2008,ARIZONA,"Arizona",PENNSYLVANIA,"Pennsylvania",5664,2085
2008,ARIZONA,"Arizona",PUERTO_RICO,"Puerto Rico",123,203
2008,ARIZONA,"Arizona",RHODE_ISLAND,"Rhode Island",1165,892
2008,ARIZONA,"Arizona",SOUTH_CAROLINA,"South Carolina",1347,1095
2008,ARIZONA,"Arizona",SOUTH_DAKOTA,"South Dakota",1085,607
2008,ARIZONA,"Arizona",TENNESSEE,"Tennessee",2299,1828
2008,ARIZONA,"Arizona",TEXAS,"Texas",12153,3328
2008,ARIZONA,"Arizona",UTAH,"Utah",4853,1775
2008,ARIZONA,"Arizona",VERMONT,"Vermont",218,162
2008,ARIZONA,"Arizona",VIRGINIA,"Virginia",3361,1298
2008,ARIZONA,"Arizona",WASHINGTON,"Washington",11891,2803
2008,ARIZONA,"Arizona",WEST_VIRGINIA,"West Virginia",356,274
2008,ARIZONA,"Arizona",WISCONSIN,"Wisconsin",2792,1148
2008,ARIZONA,"Arizona",WYOMING,"Wyoming",1701,955
2008,ARKANSAS,"Arkansas",ALABAMA,"Alabama",1009,784
2008,ARKANSAS,"Arkansas",ALASKA,"Alaska",95,114
2008,ARKANSAS,"Arkansas",ARIZONA,"Arizona",2872,1451
2008,ARKANSAS,"Arkansas",ARKANSAS,"Arkansas",414632,17258
2008,ARKANSAS,"Arkansas",CALIFORNIA,"California",6451,2220
2008,ARKANSAS,"Arkansas",COLORADO,"Colorado",989,617
2008,ARKANSAS,"Arkansas",FLORIDA,"Florida",3948,1405
2008,ARKANSAS,"Arkansas",GEORGIA,"Georgia",1085,619
2008,ARKANSAS,"Arkansas",HAWAII,"Hawaii",381,433
2008,ARKANSAS,"Arkansas",IDAHO,"Idaho",444,574
2008,ARKANSAS,"Arkansas",ILLINOIS,"Illinois",4213,1925
2008,ARKANSAS,"Arkansas",INDIANA,"Indiana",628,427
2008,ARKANSAS,"Arkansas",IOWA,"Iowa",1063,593
2008,ARKANSAS,"Arkansas",KANSAS,"Kansas",1625,853
2008,ARKANSAS,"Arkansas",KENTUCKY,"Kentucky",264,264
2008,ARKANSAS,"Arkansas",LOUISIANA,"Louisiana",2696,1209
2008,ARKANSAS,"Arkansas",MAINE,"Maine",76,125
2008,ARKANSAS,"Arkansas",MARYLAND,"Maryland",485,481
2008,ARKANSAS,"Arkansas",MASSACHUSETTS,"Massachusetts",272,288
2008,ARKANSAS,"Arkansas",MICHIGAN,"Michigan",2847,1600
2008,ARKANSAS,"Arkansas",MINNESOTA,"Minnesota",2244,1755
2008,ARKANSAS,"Arkansas",MISSISSIPPI,"Mississippi",4031,1984
2008,ARKANSAS,"Arkansas",MISSOURI,"Missouri",6081,1996
2008,ARKANSAS,"Arkansas",MONTANA,"Montana",305,509
2008,ARKANSAS,"Arkansas",NEBRASKA,"Nebraska",938,707
2008,ARKANSAS,"Arkansas",NEVADA,"Nevada",581,419
2008,ARKANSAS,"Arkansas",NEW_HAMPSHIRE,"New Hampshire",26,53
2008,ARKANSAS,"Arkansas",NEW_JERSEY,"New Jersey",47,78
2008,ARKANSAS,"Arkansas",NEW_MEXICO,"New Mexico",822,655
2008,ARKANSAS,"Arkansas",NEW_YORK,"New York",185,176
2008,ARKANSAS,"Arkansas",NORTH_CAROLINA,"North Carolina",1192,645
2008,ARKANSAS,"Arkansas",NORTH_DAKOTA,"North Dakota",38,63
2008,ARKANSAS,"Arkansas",OHIO,"Ohio",724,658
2008,ARKANSAS,"Arkansas",OKLAHOMA,"Oklahoma",6698,2097
2008,ARKANSAS,"Arkansas",OREGON,"Oregon",982,790
2008,ARKANSAS,"Arkansas",PENNSYLVANIA,"Pennsylvania",554,442
2008,ARKANSAS,"Arkansas",PUERTO_RICO,"Puerto Rico",229,329
2008,ARKANSAS,"Arkansas",SOUTH_CAROLINA,"South Carolina",1174,1302
2008,ARKANSAS,"Arkansas",SOUTH_DAKOTA,"South Dakota",56,96
2008,ARKANSAS,"Arkansas",TENNESSEE,"Tennessee",5195,1417
2008,ARKANSAS,"Arkansas",TEXAS,"Texas",19551,4255
2008,ARKANSAS,"Arkansas",UTAH,"Utah",52,97
2008,ARKANSAS,"Arkansas",VIRGINIA,"Virginia",2575,1355
2008,ARKANSAS,"Arkansas",WASHINGTON,"Washington",970,914
2008,ARKANSAS,"Arkansas",WEST_VIRGINIA,"West Virginia",458,503
2008,ARKANSAS,"Arkansas",WISCONSIN,"Wisconsin",1468,820
2008,ARKANSAS,"Arkansas",WYOMING,"Wyoming",154,189
2008,CALIFORNIA,"California",ALABAMA,"Alabama",2868,1167
2008,CALIFORNIA,"California",ALASKA,"Alaska",5905,2598
2008,CALIFORNIA,"California",ARIZONA,"Arizona",37873,5688
2008,CALIFORNIA,"California",ARKANSAS,"Arkansas",4504,2438
2008,CALIFORNIA,"California",CALIFORNIA,"California",4834704,61057
2008,CALIFORNIA,"California",COLORADO,"Colorado",19002,4370
2008,CALIFORNIA,"California",CONNECTICUT,"Connecticut",4551,1444
