period,source_id,source_label,destination_id,destination_label,estimate,moe
2006,ALABAMA,"Alabama",ALABAMA,"Alabama",593683,19539
2006,ALABAMA,"Alabama",ALASKA,"Alaska",392,299
2006,ALABAMA,"Alabama",ARIZONA,"Arizona",1304,900
2006,ALABAMA,"Alabama",ARKANSAS,"Arkansas",1811,1077
2006,ALABAMA,"Alabama",CALIFORNIA,"California",5984,2126
2006,ALABAMA,"Alabama",COLORADO,"Colorado",1158,721
2006,ALABAMA,"Alabama",CONNECTICUT,"Connecticut",213,191
2006,ALABAMA,"Alabama",DELAWARE,"Delaware",392,587
2006,ALABAMA,"Alabama",DISTRICT_OF_COLUMBIA,"District of Columbia",245,183
2006,ALABAMA,"Alabama",FLORIDA,"Florida",19258,3784
2006,ALABAMA,"Alabama",GEORGIA,"Georgia",21146,3075
2006,ALABAMA,"Alabama",HAWAII,"Hawaii",352,254
2006,ALABAMA,"Alabama",IDAHO,"Idaho",53,89
2006,ALABAMA,"Alabama",ILLINOIS,"Illinois",4666,1728
2006,ALABAMA,"Alabama",INDIANA,"Indiana",3178,1267
2006,ALABAMA,"Alabama",IOWA,"Iowa",893,699
2006,ALABAMA,"Alabama",KANSAS,"Kansas",381,457
2006,ALABAMA,"Alabama",KENTUCKY,"Kentucky",3267,1311
2006,ALABAMA,"Alabama",LOUISIANA,"Louisiana",10034,3302
2006,ALABAMA,"Alabama",MAINE,"Maine",304,401
2006,ALABAMA,"Alabama",MARYLAND,"Maryland",739,469
2006,ALABAMA,"Alabama",MASSACHUSETTS,"Massachusetts",397,484
2006,ALABAMA,"Alabama",MICHIGAN,"Michigan",4128,1677
2006,ALABAMA,"Alabama",MINNESOTA,"Minnesota",333,323
2006,ALABAMA,"Alabama",MISSISSIPPI,"Mississippi",11325,2456
2006,ALABAMA,"Alabama",MISSOURI,"Missouri",2271,1013
2006,ALABAMA,"Alabama",NEBRASKA,"Nebraska",66,90
2006,ALABAMA,"Alabama",NEVADA,"Nevada",181,209
2006,ALABAMA,"Alabama",NEW_HAMPSHIRE,"New Hampshire",101,128
2006,ALABAMA,"Alabama",NEW_JERSEY,"New Jersey",1035,669
2006,ALABAMA,"Alabama",NEW_MEXICO,"New Mexico",311,263
2006,ALABAMA,"Alabama",NEW_YORK,"New York",3732,1746
2006,ALABAMA,"Alabama",NORTH_CAROLINA,"North Carolina",3926,1356
2006,ALABAMA,"Alabama",NORTH_DAKOTA,"North Dakota",326,403
2006,ALABAMA,"Alabama",OHIO,"Ohio",4535,2048
2006,ALABAMA,"Alabama",OKLAHOMA,"Oklahoma",1757,1202
2006,ALABAMA,"Alabama",OREGON,"Oregon",113,186
2006,ALABAMA,"Alabama",PENNSYLVANIA,"Pennsylvania",1277,800
2006,ALABAMA,"Alabama",SOUTH_CAROLINA,"South Carolina",1679,740
2006,ALABAMA,"Alabama",SOUTH_DAKOTA,"South Dakota",53,89
2006,ALABAMA,"Alabama",TENNESSEE,"Tennessee",8241,2333
2006,ALABAMA,"Alabama",TEXAS,"Texas",8457,1903
2006,ALABAMA,"Alabama",UTAH,"Utah",1387,1457
2006,ALABAMA,"Alabama",VERMONT,"Vermont",351,595
2006,ALABAMA,"Alabama",VIRGINIA,"Virginia",2316,757
2006,ALABAMA,"Alabama",WASHINGTON,"Washington",1529,1033
2006,ALABAMA,"Alabama",WEST_VIRGINIA,"West Virginia",154,168
2006,ALABAMA,"Alabama",WISCONSIN,"Wisconsin",1501,1259
2006,ALABAMA,"Alabama",WYOMING,"Wyoming",519,690
2006,ALASKA,"Alaska",ALABAMA,"Alabama",751,699
2006,ALASKA,"Alaska",ALASKA,"Alaska",102086,7495
2006,ALASKA,"Alaska",ARIZONA,"Arizona",1190,711
2006,ALASKA,"Alaska",ARKANSAS,"Arkansas",503,723
2006,ALASKA,"Alaska",CALIFORNIA,"California",3353,1375
2006,ALASKA,"Alaska",COLORADO,"Colorado",968,708
2006,ALASKA,"Alaska",CONNECTICUT,"Connecticut",498,470
2006,ALASKA,"Alaska",FLORIDA,"Florida",940,588
2006,ALASKA,"Alaska",GEORGIA,"Georgia",1602,1062
2006,ALASKA,"Alaska",HAWAII,"Hawaii",1190,967
2006,ALASKA,"Alaska",IDAHO,"Idaho",662,539
2006,ALASKA,"Alaska",ILLINOIS,"Illinois",349,351
2006,ALASKA,"Alaska",INDIANA,"Indiana",447,695
2006,ALASKA,"Alaska",IOWA,"Iowa",377,446
2006,ALASKA,"Alaska",KANSAS,"Kansas",293,367
2006,ALASKA,"Alaska",KENTUCKY,"Kentucky",241,292
2006,ALASKA,"Alaska",LOUISIANA,"Louisiana",332,322
2006,ALASKA,"Alaska",MAINE,"Maine",119,148
2006,ALASKA,"Alaska",MARYLAND,"Maryland",117,155
2006,ALASKA,"Alaska",MASSACHUSETTS,"Massachusetts",740,489
2006,ALASKA,"Alaska",MICHIGAN,"Michigan",346,277
2006,ALASKA,"Alaska",MINNESOTA,"Minnesota",1216,838
2006,ALASKA,"Alaska",MISSISSIPPI,"Mississippi",396,443
2006,ALASKA,"Alaska",MISSOURI,"Missouri",476,524
2006,ALASKA,"Alaska",MONTANA,"Montana",729,410
2006,ALASKA,"Alaska",NEBRASKA,"Nebraska",1087,1496
2006,ALASKA,"Alaska",NEVADA,"Nevada",1344,1134
2006,ALASKA,"Alaska",NEW_HAMPSHIRE,"New Hampshire",62,105
2006,ALASKA,"Alaska",NEW_JERSEY,"New Jersey",153,206
2006,ALASKA,"Alaska",NEW_MEXICO,"New Mexico",14,25
2006,ALASKA,"Alaska",NEW_YORK,"New York",809,566
2006,ALASKA,"Alaska",NORTH_CAROLINA,"North Carolina",966,798
2006,ALASKA,"Alaska",OHIO,"Ohio",556,378
2006,ALASKA,"Alaska",OKLAHOMA,"Oklahoma",241,225
2006,ALASKA,"Alaska",OREGON,"Oregon",2577,991
2006,ALASKA,"Alaska",PENNSYLVANIA,"Pennsylvania",454,450
2006,ALASKA,"Alaska",RHODE_ISLAND,"Rhode Island",206,357
2006,ALASKA,"Alaska",SOUTH_CAROLINA,"South Carolina",61,71
2006,ALASKA,"Alaska",TENNESSEE,"Tennessee",71,81
2006,ALASKA,"Alaska",TEXAS,"Texas",2362,1343
2006,ALASKA,"Alaska",UTAH,"Utah",1483,1107
2006,ALASKA,"Alaska",VIRGINIA,"Virginia",1325,710
2006,ALASKA,"Alaska",WASHINGTON,"Washington",4850,1881
2006,ALASKA,"Alaska",WEST_VIRGINIA,"West Virginia",37,62
2006,ALASKA,"Alaska",WISCONSIN,"Wisconsin",845,756
2006,ALASKA,"Alaska",WYOMING,"Wyoming",334,374
2006,ARIZONA,"Arizona",ALABAMA,"Alabama",1805,1432
2006,ARIZONA,"Arizona",ALASKA,"Alaska",3715,1882
2006,ARIZONA,"Arizona",ARIZONA,"Arizona",935748,26598
2006,ARIZONA,"Arizona",ARKANSAS,"Arkansas",1163,690
2006,ARIZONA,"Arizona",CALIFORNIA,"California",85497,8213
2006,ARIZONA,"Arizona",COLORADO,"Colorado",7030,1973
2006,ARIZONA,"Arizona",CONNECTICUT,"Connecticut",1392,758
2006,ARIZONA,"Arizona",DELAWARE,"Delaware",589,761
2006,ARIZONA,"Arizona",DISTRICT_OF_COLUMBIA,"District of Columbia",352,383
2006,ARIZONA,"Arizona",FLORIDA,"Florida",7667,1829
2006,ARIZONA,"Arizona",GEORGIA,"Georgia",3084,1350
2006,ARIZONA,"Arizona",HAWAII,"Hawaii",2840,1982
2006,ARIZONA,"Arizona",IDAHO,"Idaho",4668,2156
2006,ARIZONA,"Arizona",ILLINOIS,"Illinois",9344,2603
2006,ARIZONA,"Arizona",INDIANA,"Indiana",3537,1489
2006,ARIZONA,"Arizona",IOWA,"Iowa",5035,2047
2006,ARIZONA,"Arizona",KANSAS,"Kansas",1714,831
2006,ARIZONA,"Arizona",KENTUCKY,"Kentucky",2744,2274
2006,ARIZONA,"Arizona",LOUISIANA,"Louisiana",2609,1136
2006,ARIZONA,"Arizona",MAINE,"Maine",1430,1035
2006,ARIZONA,"Arizona",MARYLAND,"Maryland",2763,1239
