period,source_id,source_label,destination_id,destination_label,estimate,moe
2013,ALABAMA,"Alabama",ALASKA,"Alaska",1026,819
2013,ALABAMA,"Alabama",ARIZONA,"Arizona",1077,701
2013,ALABAMA,"Alabama",ARKANSAS,"Arkansas",1108,614
2013,ALABAMA,"Alabama",CALIFORNIA,"California",4918,2121
2013,ALABAMA,"Alabama",COLORADO,"Colorado",698,386
2013,ALABAMA,"Alabama",CONNECTICUT,"Connecticut",439,460
2013,ALABAMA,"Alabama",DISTRICT_OF_COLUMBIA,"District of Columbia",10,17
2013,ALABAMA,"Alabama",FLORIDA,"Florida",11518,2283
2013,ALABAMA,"Alabama",GEORGIA,"Georgia",17867,3622
2013,ALABAMA,"Alabama",HAWAII,"Hawaii",718,733
2013,ALABAMA,"Alabama",IDAHO,"Idaho",222,222
2013,ALABAMA,"Alabama",ILLINOIS,"Illinois",3126,1616
2013,ALABAMA,"Alabama",INDIANA,"Indiana",1303,752
2013,ALABAMA,"Alabama",IOWA,"Iowa",699,518
2013,ALABAMA,"Alabama",KANSAS,"Kansas",566,397
2013,ALABAMA,"Alabama",KENTUCKY,"Kentucky",2498,1288
2013,ALABAMA,"Alabama",LOUISIANA,"Louisiana",1429,944
2013,ALABAMA,"Alabama",MAINE,"Maine",52,85
2013,ALABAMA,"Alabama",MARYLAND,"Maryland",960,641
2013,ALABAMA,"Alabama",MASSACHUSETTS,"Massachusetts",972,788
2013,ALABAMA,"Alabama",MICHIGAN,"Michigan",2801,1067
2013,ALABAMA,"Alabama",MINNESOTA,"Minnesota",487,373
2013,ALABAMA,"Alabama",MISSISSIPPI,"Mississippi",7706,2173
2013,ALABAMA,"Alabama",MISSOURI,"Missouri",1501,982
2013,ALABAMA,"Alabama",MONTANA,"Montana",537,527
2013,ALABAMA,"Alabama",NEBRASKA,"Nebraska",173,189
2013,ALABAMA,"Alabama",NEVADA,"Nevada",569,531
2013,ALABAMA,"Alabama",NEW_JERSEY,"New Jersey",743,352
2013,ALABAMA,"Alabama",NEW_MEXICO,"New Mexico",1838,1580
2013,ALABAMA,"Alabama",NEW_YORK,"New York",2735,912
2013,ALABAMA,"Alabama",NORTH_CAROLINA,"North Carolina",5663,2370
2013,ALABAMA,"Alabama",NORTH_DAKOTA,"North Dakota",148,168
2013,ALABAMA,"Alabama",OHIO,"Ohio",3678,1931
2013,ALABAMA,"Alabama",OKLAHOMA,"Oklahoma",669,573
2013,ALABAMA,"Alabama",OREGON,"Oregon",228,215
2013,ALABAMA,"Alabama",PENNSYLVANIA,"Pennsylvania",1488,907
2013,ALABAMA,"Alabama",RHODE_ISLAND,"Rhode Island",121,143
2013,ALABAMA,"Alabama",SOUTH_CAROLINA,"South Carolina",1795,1169
2013,ALABAMA,"Alabama",SOUTH_DAKOTA,"South Dakota",318,544
2013,ALABAMA,"Alabama",TENNESSEE,"Tennessee",8806,2373
2013,ALABAMA,"Alabama",TEXAS,"Texas",4413,1353
2013,ALABAMA,"Alabama",UTAH,"Utah",1881,1653
2013,ALABAMA,"Alabama",VERMONT,"Vermont",19,39
2013,ALABAMA,"Alabama",VIRGINIA,"Virginia",3303,1384
2013,ALABAMA,"Alabama",WASHINGTON,"Washington",589,514
2013,ALABAMA,"Alabama",WEST_VIRGINIA,"West Virginia",109,186
2013,ALABAMA,"Alabama",WISCONSIN,"Wisconsin",296,233
2013,ALABAMA,"Alabama",WYOMING,"Wyoming",282,272
2013,ALASKA,"Alaska",ALABAMA,"Alabama",572,589
2013,ALASKA,"Alaska",ARIZONA,"Arizona",733,446
2013,ALASKA,"Alaska",ARKANSAS,"Arkansas",403,329
2013,ALASKA,"Alaska",CALIFORNIA,"California",2874,914
2013,ALASKA,"Alaska",COLORADO,"Colorado",2359,1304
2013,ALASKA,"Alaska",CONNECTICUT,"Connecticut",22,34
2013,ALASKA,"Alaska",FLORIDA,"Florida",781,702
2013,ALASKA,"Alaska",GEORGIA,"Georgia",1808,1319
2013,ALASKA,"Alaska",HAWAII,"Hawaii",257,264
2013,ALASKA,"Alaska",IDAHO,"Idaho",555,405
2013,ALASKA,"Alaska",ILLINOIS,"Illinois",2012,1054
2013,ALASKA,"Alaska",INDIANA,"Indiana",775,936
2013,ALASKA,"Alaska",IOWA,"Iowa",31,64
2013,ALASKA,"Alaska",KANSAS,"Kansas",984,895
2013,ALASKA,"Alaska",KENTUCKY,"Kentucky",206,271
2013,ALASKA,"Alaska",LOUISIANA,"Louisiana",167,198
2013,ALASKA,"Alaska",MAINE,"Maine",44,60
2013,ALASKA,"Alaska",MARYLAND,"Maryland",528,499
2013,ALASKA,"Alaska",MASSACHUSETTS,"Massachusetts",95,140
2013,ALASKA,"Alaska",MICHIGAN,"Michigan",563,389
2013,ALASKA,"Alaska",MINNESOTA,"Minnesota",111,115
2013,ALASKA,"Alaska",MISSISSIPPI,"Mississippi",140,152
2013,ALASKA,"Alaska",MISSOURI,"Missouri",876,683
2013,ALASKA,"Alaska",MONTANA,"Montana",195,193
2013,ALASKA,"Alaska",NEVADA,"Nevada",469,302
2013,ALASKA,"Alaska",NEW_HAMPSHIRE,"New Hampshire",16,34
2013,ALASKA,"Alaska",NEW_JERSEY,"New Jersey",233,171
2013,ALASKA,"Alaska",NEW_MEXICO,"New Mexico",620,509
2013,ALASKA,"Alaska",NEW_YORK,"New York",694,480
2013,ALASKA,"Alaska",NORTH_CAROLINA,"North Carolina",2744,1781
2013,ALASKA,"Alaska",NORTH_DAKOTA,"North Dakota",95,162
2013,ALASKA,"Alaska",OHIO,"Ohio",734,464
2013,ALASKA,"Alaska",OKLAHOMA,"Oklahoma",318,226
2013,ALASKA,"Alaska",OREGON,"Oregon",1264,550
2013,ALASKA,"Alaska",PENNSYLVANIA,"Pennsylvania",1074,702
2013,ALASKA,"Alaska",SOUTH_CAROLINA,"South Carolina",354,422
2013,ALASKA,"Alaska",SOUTH_DAKOTA,"South Dakota",54,96
2013,ALASKA,"Alaska",TENNESSEE,"Tennessee",570,359
2013,ALASKA,"Alaska",TEXAS,"Texas",2477,1055
2013,ALASKA,"Alaska",UTAH,"Utah",1363,931
2013,ALASKA,"Alaska",VERMONT,"Vermont",6,13
2013,ALASKA,"Alaska",VIRGINIA,"Virginia",727,552
2013,ALASKA,"Alaska",WASHINGTON,"Washington",2984,1199
2013,ALASKA,"Alaska",WEST_VIRGINIA,"West Virginia",257,252
2013,ALASKA,"Alaska",WISCONSIN,"Wisconsin",216,241
2013,ARIZONA,"Arizona",ALABAMA,"Alabama",2140,1423
2013,ARIZONA,"Arizona",ALASKA,"Alaska",4418,1665
2013,ARIZONA,"Arizona",ARKANSAS,"Arkansas",310,260
2013,ARIZONA,"Arizona",CALIFORNIA,"California",47959,5024
2013,ARIZONA,"Arizona",COLORADO,"Colorado",8325,1749
2013,ARIZONA,"Arizona",CONNECTICUT,"Connecticut",1029,556
2013,ARIZONA,"Arizona",DELAWARE,"Delaware",534,371
2013,ARIZONA,"Arizona",DISTRICT_OF_COLUMBIA,"District of Columbia",230,242
2013,ARIZONA,"Arizona",FLORIDA,"Florida",6828,1804
2013,ARIZONA,"Arizona",GEORGIA,"Georgia",2647,1272
2013,ARIZONA,"Arizona",HAWAII,"Hawaii",2776,1195
2013,ARIZONA,"Arizona",IDAHO,"Idaho",3563,1466
2013,ARIZONA,"Arizona",ILLINOIS,"Illinois",7264,2229
2013,ARIZONA,"Arizona",INDIANA,"Indiana",3688,1236
2013,ARIZONA,"Arizona",IOWA,"Iowa",2680,1173
2013,ARIZONA,"Arizona",KANSAS,"Kansas",1818,859
2013,ARIZONA,"Arizona",KENTUCKY,"Kentucky",885,540
2013,ARIZONA,"Arizona",LOUISIANA,"Louisiana",1478,763
2013,ARIZONA,"Arizona",MAINE,"Maine",881,633
2013,ARIZONA,"Arizona",MARYLAND,"Maryland",1812,852
2013,ARIZONA,"Arizona",MASSACHUSETTS,"Massachusetts",1331,681
2013,ARIZONA,"Arizona",MICHIGAN,"Michigan",8099,2549
2013,ARIZONA,"Arizona",MINNESOTA,"Minnesota",5618,1572
2013,ARIZONA,"Arizona",MISSISSIPPI,"Mississippi",500,287
2013,ARIZONA,"Arizona",MISSOURI,"Missouri",2768,1118
2013,ARIZONA,"Arizona",MONTANA,"Montana",2087,1130
2013,ARIZONA,"Arizona",NEBRASKA,"Nebraska",2749,1628
2013,ARIZONA,"Arizona",NEVADA,"Nevada",9442,2867
2013,ARIZONA,"Arizona",NEW_HAMPSHIRE,"New Hampshire",462,536
2013,ARIZONA,"Arizona",NEW_JERSEY,"New Jersey",3817,1606
2013,ARIZONA,"Arizona",NEW_MEXICO,"New Mexico",6526,1994
2013,ARIZONA,"Arizona",NEW_YORK,"New York",6846,2186
2013,ARIZONA,"Arizona",NORTH_CAROLINA,"North Carolina",2583,1073
2013,ARIZONA,"Arizona",NORTH_DAKOTA,"North Dakota",906,764
2013,ARIZONA,"Arizona",OHIO,"Ohio",3692,1018
2013,ARIZONA,"Arizona",OKLAHOMA,"Oklahoma",1701,1308
2013,ARIZONA,"Arizona",OREGON,"Oregon",9331,1965
2013,ARIZONA,"Arizona",PENNSYLVANIA,"Pennsylvania",5726,2168
2013,ARIZONA,"Arizona",RHODE_ISLAND,"Rhode Island",464,374
2013,ARIZONA,"Arizona",SOUTH_CAROLINA,"South Carolina",2045,1281
2013,ARIZONA,"Arizona",SOUTH_DAKOTA,"South Dakota",1508,725
2013,ARIZONA,"Arizona",TENNESSEE,"Tennessee",3292,1678
2013,ARIZONA,"Arizona",TEXAS,"Texas",17742,4107
2013,ARIZONA,"Arizona",UTAH,"Utah",9093,2703
2013,ARIZONA,"Arizona",VERMONT,"Vermont",306,279
2013,ARIZONA,"Arizona",VIRGINIA,"Virginia",3771,1476
2013,ARIZONA,"Arizona",WASHINGTON,"Washington",14756,3227
2013,ARIZONA,"Arizona",WEST_VIRGINIA,"West Virginia",188,224
2013,ARIZONA,"Arizona",WISCONSIN,"Wisconsin",5694,1918
2013,ARIZONA,"Arizona",WYOMING,"Wyoming",1838,909
2013,ARKANSAS,"Arkansas",ALASKA,"Alaska",1193,869
2013,ARKANSAS,"Arkansas",ARIZONA,"Arizona",661,561
2013,ARKANSAS,"Arkansas",CALIFORNIA,"California",4925,1930
2013,ARKANSAS,"Arkansas",COLORADO,"Colorado",1557,1112
2013,ARKANSAS,"Arkansas",CONNECTICUT,"Connecticut",870,1061
2013,ARKANSAS,"Arkansas",DISTRICT_OF_COLUMBIA,"District of Columbia",330,334
2013,ARKANSAS,"Arkansas",FLORIDA,"Florida",1751,675
2013,ARKANSAS,"Arkansas",GEORGIA,"Georgia",2870,1667
2013,ARKANSAS,"Arkansas",HAWAII,"Hawaii",118,200
2013,ARKANSAS,"Arkansas",IDAHO,"Idaho",251,398
2013,ARKANSAS,"Arkansas",ILLINOIS,"Illinois",3117,1162
2013,ARKANSAS,"Arkansas",INDIANA,"Indiana",999,709
2013,ARKANSAS,"Arkansas",IOWA,"Iowa",949,701
2013,ARKANSAS,"Arkansas",KANSAS,"Kansas",1650,762
2013,ARKANSAS,"Arkansas",KENTUCKY,"Kentucky",1915,1701
2013,ARKANSAS,"Arkansas",LOUISIANA,"Louisiana",4467,2095
2013,ARKANSAS,"Arkansas",MARYLAND,"Maryland",1281,1845
2013,ARKANSAS,"Arkansas",MICHIGAN,"Michigan",429,341
