period,source_id,source_label,destination_id,destination_label,estimate,moe
2014,ALABAMA,"Alabama",ALASKA,"Alaska",1136,809
2014,ALABAMA,"Alabama",ARIZONA,"Arizona",837,470
2014,ALABAMA,"Alabama",ARKANSAS,"Arkansas",1450,1175
2014,ALABAMA,"Alabama",CALIFORNIA,"California",5402,2260
2014,ALABAMA,"Alabama",COLORADO,"Colorado",2019,1504
2014,ALABAMA,"Alabama",CONNECTICUT,"Connecticut",497,385
2014,ALABAMA,"Alabama",DELAWARE,"Delaware",116,137
2014,ALABAMA,"Alabama",DISTRICT_OF_COLUMBIA,"District of Columbia",123,127
2014,ALABAMA,"Alabama",FLORIDA,"Florida",14403,2750
2014,ALABAMA,"Alabama",GEORGIA,"Georgia",20220,4130
2014,ALABAMA,"Alabama",HAWAII,"Hawaii",1034,659
2014,ALABAMA,"Alabama",IDAHO,"Idaho",508,423
2014,ALABAMA,"Alabama",ILLINOIS,"Illinois",2263,1178
2014,ALABAMA,"Alabama",INDIANA,"Indiana",2065,1125
2014,ALABAMA,"Alabama",IOWA,"Iowa",231,266
2014,ALABAMA,"Alabama",KANSAS,"Kansas",496,401
2014,ALABAMA,"Alabama",KENTUCKY,"Kentucky",3718,1607
2014,ALABAMA,"Alabama",LOUISIANA,"Louisiana",2353,983
2014,ALABAMA,"Alabama",MARYLAND,"Maryland",1318,702
2014,ALABAMA,"Alabama",MASSACHUSETTS,"Massachusetts",601,495
2014,ALABAMA,"Alabama",MICHIGAN,"Michigan",2559,997
2014,ALABAMA,"Alabama",MINNESOTA,"Minnesota",264,398
2014,ALABAMA,"Alabama",MISSISSIPPI,"Mississippi",5473,1931
2014,ALABAMA,"Alabama",MISSOURI,"Missouri",2347,1157
2014,ALABAMA,"Alabama",NEBRASKA,"Nebraska",284,295
2014,ALABAMA,"Alabama",NEVADA,"Nevada",617,727
2014,ALABAMA,"Alabama",NEW_HAMPSHIRE,"New Hampshire",250,318
2014,ALABAMA,"Alabama",NEW_JERSEY,"New Jersey",635,364
2014,ALABAMA,"Alabama",NEW_MEXICO,"New Mexico",570,489
2014,ALABAMA,"Alabama",NEW_YORK,"New York",2283,1046
2014,ALABAMA,"Alabama",NORTH_CAROLINA,"North Carolina",2418,944
2014,ALABAMA,"Alabama",OHIO,"Ohio",4577,1443
2014,ALABAMA,"Alabama",OKLAHOMA,"Oklahoma",1218,665
2014,ALABAMA,"Alabama",OREGON,"Oregon",194,215
2014,ALABAMA,"Alabama",PENNSYLVANIA,"Pennsylvania",1444,849
2014,ALABAMA,"Alabama",SOUTH_CAROLINA,"South Carolina",2255,1263
2014,ALABAMA,"Alabama",TENNESSEE,"Tennessee",7770,1882
2014,ALABAMA,"Alabama",TEXAS,"Texas",6422,1940
2014,ALABAMA,"Alabama",UTAH,"Utah",599,528
2014,ALABAMA,"Alabama",VERMONT,"Vermont",179,209
2014,ALABAMA,"Alabama",VIRGINIA,"Virginia",1925,967
2014,ALABAMA,"Alabama",WASHINGTON,"Washington",1143,830
2014,ALABAMA,"Alabama",WEST_VIRGINIA,"West Virginia",1162,957
2014,ALABAMA,"Alabama",WISCONSIN,"Wisconsin",234,275
2014,ALABAMA,"Alabama",WYOMING,"Wyoming",307,348
2014,ALABAMA,"Alabama",PUERTO_RICO,"Puerto Rico",320,319
2014,ALABAMA,"Alabama",FOREIGN_COUNTRY,"Foreign Country",12913,2648
2014,ALASKA,"Alaska",ALABAMA,"Alabama",603,471
2014,ALASKA,"Alaska",ARIZONA,"Arizona",2049,1461
2014,ALASKA,"Alaska",ARKANSAS,"Arkansas",240,273
2014,ALASKA,"Alaska",CALIFORNIA,"California",3419,1073
2014,ALASKA,"Alaska",COLORADO,"Colorado",2017,1129
2014,ALASKA,"Alaska",CONNECTICUT,"Connecticut",167,275
2014,ALASKA,"Alaska",DELAWARE,"Delaware",56,96
2014,ALASKA,"Alaska",FLORIDA,"Florida",2681,1174
2014,ALASKA,"Alaska",GEORGIA,"Georgia",535,505
2014,ALASKA,"Alaska",HAWAII,"Hawaii",730,541
