period,source_id,source_label,destination_id,destination_label,estimate,moe
2012,UNITED_STATES1,"United States1",ALABAMA,"Alabama",109210,9027
2012,UNITED_STATES1,"United States1",ALASKA,"Alaska",84068,7600
2012,UNITED_STATES1,"United States1",ARIZONA,"Arizona",206842,12859
2012,UNITED_STATES1,"United States1",ARKANSAS,"Arkansas",64967,6563
2012,UNITED_STATES1,"United States1",CALIFORNIA,"California",566986,19755
2012,UNITED_STATES1,"United States1",COLORADO,"Colorado",161530,10348
2012,UNITED_STATES1,"United States1",CONNECTICUT,"Connecticut",87023,5968
2012,UNITED_STATES1,"United States1",DELAWARE,"Delaware",25149,3775
2012,UNITED_STATES1,"United States1",DISTRICT_OF_COLUMBIA,"District of Columbia",59513,6154
2012,UNITED_STATES1,"United States1",FLORIDA,"Florida",428325,18406
2012,UNITED_STATES1,"United States1",GEORGIA,"Georgia",252262,12868
2012,UNITED_STATES1,"United States1",HAWAII,"Hawaii",61509,6100
2012,UNITED_STATES1,"United States1",IDAHO,"Idaho",55191,6257
2012,UNITED_STATES1,"United States1",ILLINOIS,"Illinois",277953,12722
2012,UNITED_STATES1,"United States1",INDIANA,"Indiana",144597,8929
2012,UNITED_STATES1,"United States1",IOWA,"Iowa",73325,6129
2012,UNITED_STATES1,"United States1",KANSAS,"Kansas",93134,7286
2012,UNITED_STATES1,"United States1",KENTUCKY,"Kentucky",103004,7490
2012,UNITED_STATES1,"United States1",LOUISIANA,"Louisiana",95956,7745
2012,UNITED_STATES1,"United States1",MAINE,"Maine",38574,5351
2012,UNITED_STATES1,"United States1",MARYLAND,"Maryland",157664,9686
2012,UNITED_STATES1,"United States1",MASSACHUSETTS,"Massachusetts",158156,10755
2012,UNITED_STATES1,"United States1",MICHIGAN,"Michigan",175733,9302
2012,UNITED_STATES1,"United States1",MINNESOTA,"Minnesota",115946,8402
2012,UNITED_STATES1,"United States1",MISSISSIPPI,"Mississippi",66947,7206
2012,UNITED_STATES1,"United States1",MISSOURI,"Missouri",142754,9402
2012,UNITED_STATES1,"United States1",MONTANA,"Montana",33832,4879
2012,UNITED_STATES1,"United States1",NEBRASKA,"Nebraska",48816,4967
2012,UNITED_STATES1,"United States1",NEVADA,"Nevada",98882,9332
2012,UNITED_STATES1,"United States1",NEW_HAMPSHIRE,"New Hampshire",38696,3364
2012,UNITED_STATES1,"United States1",NEW_JERSEY,"New Jersey",219202,11087
2012,UNITED_STATES1,"United States1",NEW_MEXICO,"New Mexico",63921,5867
2012,UNITED_STATES1,"United States1",NEW_YORK,"New York",405864,15692
2012,UNITED_STATES1,"United States1",NORTH_CAROLINA,"North Carolina",238663,13414
2012,UNITED_STATES1,"United States1",NORTH_DAKOTA,"North Dakota",23959,3373
2012,UNITED_STATES1,"United States1",OHIO,"Ohio",199202,10288
2012,UNITED_STATES1,"United States1",OKLAHOMA,"Oklahoma",102572,9213
2012,UNITED_STATES1,"United States1",OREGON,"Oregon",108182,7867
2012,UNITED_STATES1,"United States1",PENNSYLVANIA,"Pennsylvania",237156,10246
2012,UNITED_STATES1,"United States1",RHODE_ISLAND,"Rhode Island",30498,3414
2012,UNITED_STATES1,"United States1",SOUTH_CAROLINA,"South Carolina",127418,8502
2012,UNITED_STATES1,"United States1",SOUTH_DAKOTA,"South Dakota",22534,2998
2012,UNITED_STATES1,"United States1",TENNESSEE,"Tennessee",163843,8717
2012,UNITED_STATES1,"United States1",TEXAS,"Texas",402187,15471
2012,UNITED_STATES1,"United States1",UTAH,"Utah",82165,8304
2012,UNITED_STATES1,"United States1",VERMONT,"Vermont",20056,2967
2012,UNITED_STATES1,"United States1",VIRGINIA,"Virginia",238540,11611
2012,UNITED_STATES1,"United States1",WASHINGTON,"Washington",180462,9674
2012,UNITED_STATES1,"United States1",WEST_VIRGINIA,"West Virginia",47425,5262
2012,UNITED_STATES1,"United States1",WISCONSIN,"Wisconsin",97724,5859
2012,UNITED_STATES1,"United States1",WYOMING,"Wyoming",32228,5150
2012,UNITED_STATES1,"United States1",PUERTO_RICO,"Puerto Rico",74500,8156
2012,UNITED_STATES1,"United States1",FOREIGN_COUNTRY,"Foreign Country",1742841,31206
