period,source_id,source_label,destination_id,destination_label,estimate,moe
2015,ALABAMA,"Alabama",ALASKA,"Alaska",767,643
2015,ALABAMA,"Alabama",ARIZONA,"Arizona",1865,1053
2015,ALABAMA,"Alabama",ARKANSAS,"Arkansas",2329,1394
2015,ALABAMA,"Alabama",CALIFORNIA,"California",3397,1121
2015,ALABAMA,"Alabama",COLORADO,"Colorado",1927,1218
2015,ALABAMA,"Alabama",CONNECTICUT,"Connecticut",894,1013
2015,ALABAMA,"Alabama",DELAWARE,"Delaware",77,132
2015,ALABAMA,"Alabama",DISTRICT_OF_COLUMBIA,"District of Columbia",521,479
2015,ALABAMA,"Alabama",FLORIDA,"Florida",15755,2657
2015,ALABAMA,"Alabama",GEORGIA,"Georgia",27433,4763
2015,ALABAMA,"Alabama",HAWAII,"Hawaii",399,364
2015,ALABAMA,"Alabama",ILLINOIS,"Illinois",2400,1253
2015,ALABAMA,"Alabama",INDIANA,"Indiana",1184,546
2015,ALABAMA,"Alabama",IOWA,"Iowa",478,421
2015,ALABAMA,"Alabama",KANSAS,"Kansas",1277,759
2015,ALABAMA,"Alabama",KENTUCKY,"Kentucky",1365,534
2015,ALABAMA,"Alabama",LOUISIANA,"Louisiana",1566,823
2015,ALABAMA,"Alabama",MAINE,"Maine",97,166
2015,ALABAMA,"Alabama",MARYLAND,"Maryland",1435,819
2015,ALABAMA,"Alabama",MASSACHUSETTS,"Massachusetts",446,296
2015,ALABAMA,"Alabama",MICHIGAN,"Michigan",2540,879
2015,ALABAMA,"Alabama",MINNESOTA,"Minnesota",193,234
2015,ALABAMA,"Alabama",MISSISSIPPI,"Mississippi",7442,2015
2015,ALABAMA,"Alabama",MISSOURI,"Missouri",1174,794
2015,ALABAMA,"Alabama",MONTANA,"Montana",120,153
2015,ALABAMA,"Alabama",NEBRASKA,"Nebraska",339,391
2015,ALABAMA,"Alabama",NEVADA,"Nevada",539,464
2015,ALABAMA,"Alabama",NEW_HAMPSHIRE,"New Hampshire",166,272
2015,ALABAMA,"Alabama",NEW_JERSEY,"New Jersey",193,222
2015,ALABAMA,"Alabama",NEW_MEXICO,"New Mexico",773,514
2015,ALABAMA,"Alabama",NEW_YORK,"New York",2061,745
2015,ALABAMA,"Alabama",NORTH_CAROLINA,"North Carolina",3974,1400
2015,ALABAMA,"Alabama",NORTH_DAKOTA,"North Dakota",1162,1248
2015,ALABAMA,"Alabama",OHIO,"Ohio",1513,788
2015,ALABAMA,"Alabama",OKLAHOMA,"Oklahoma",725,515
2015,ALABAMA,"Alabama",OREGON,"Oregon",593,453
2015,ALABAMA,"Alabama",PENNSYLVANIA,"Pennsylvania",2690,2057
2015,ALABAMA,"Alabama",RHODE_ISLAND,"Rhode Island",43,78
2015,ALABAMA,"Alabama",SOUTH_CAROLINA,"South Carolina",1968,1134
2015,ALABAMA,"Alabama",SOUTH_DAKOTA,"South Dakota",103,140
2015,ALABAMA,"Alabama",TENNESSEE,"Tennessee",7206,1863
2015,ALABAMA,"Alabama",TEXAS,"Texas",6469,2189
2015,ALABAMA,"Alabama",UTAH,"Utah",362,399
2015,ALABAMA,"Alabama",VERMONT,"Vermont",173,149
2015,ALABAMA,"Alabama",VIRGINIA,"Virginia",4772,2094
2015,ALABAMA,"Alabama",WASHINGTON,"Washington",871,494
2015,ALABAMA,"Alabama",WEST_VIRGINIA,"West Virginia",445,374
2015,ALABAMA,"Alabama",WISCONSIN,"Wisconsin",491,334
2015,ALABAMA,"Alabama",WYOMING,"Wyoming",164,266
2015,ALABAMA,"Alabama",PUERTO_RICO,"Puerto Rico",51,102
2015,ALABAMA,"Alabama",FOREIGN_COUNTRY,"Foreign Country",11708,2403
2015,ALASKA,"Alaska",ALABAMA,"Alabama",279,329
2015,ALASKA,"Alaska",ARIZONA,"Arizona",658,322
2015,ALASKA,"Alaska",ARKANSAS,"Arkansas",73,144
2015,ALASKA,"Alaska",CALIFORNIA,"California",3062,1226
2015,ALASKA,"Alaska",COLORADO,"Colorado",1815,906
2015,ALASKA,"Alaska",CONNECTICUT,"Connecticut",109,104
2015,ALASKA,"Alaska",FLORIDA,"Florida",1473,1007
2015,ALASKA,"Alaska",GEORGIA,"Georgia",1044,645
2015,ALASKA,"Alaska",HAWAII,"Hawaii",732,626
2015,ALASKA,"Alaska",IDAHO,"Idaho",544,340
2015,ALASKA,"Alaska",ILLINOIS,"Illinois",819,656
2015,ALASKA,"Alaska",INDIANA,"Indiana",138,142
2015,ALASKA,"Alaska",IOWA,"Iowa",193,199
2015,ALASKA,"Alaska",KANSAS,"Kansas",434,595
2015,ALASKA,"Alaska",KENTUCKY,"Kentucky",238,306
2015,ALASKA,"Alaska",LOUISIANA,"Louisiana",210,206
2015,ALASKA,"Alaska",MAINE,"Maine",17,32
2015,ALASKA,"Alaska",MARYLAND,"Maryland",444,606
2015,ALASKA,"Alaska",MASSACHUSETTS,"Massachusetts",449,346
2015,ALASKA,"Alaska",MICHIGAN,"Michigan",955,959
2015,ALASKA,"Alaska",MINNESOTA,"Minnesota",1173,1134
2015,ALASKA,"Alaska",MISSOURI,"Missouri",905,453
2015,ALASKA,"Alaska",MONTANA,"Montana",461,405
2015,ALASKA,"Alaska",NEBRASKA,"Nebraska",233,343
2015,ALASKA,"Alaska",NEVADA,"Nevada",2129,1225
2015,ALASKA,"Alaska",NEW_HAMPSHIRE,"New Hampshire",338,393
2015,ALASKA,"Alaska",NEW_MEXICO,"New Mexico",766,744
2015,ALASKA,"Alaska",NEW_YORK,"New York",1028,974
2015,ALASKA,"Alaska",NORTH_CAROLINA,"North Carolina",2078,989
2015,ALASKA,"Alaska",NORTH_DAKOTA,"North Dakota",71,82
2015,ALASKA,"Alaska",OHIO,"Ohio",408,322
2015,ALASKA,"Alaska",OKLAHOMA,"Oklahoma",780,563
2015,ALASKA,"Alaska",OREGON,"Oregon",1389,713
2015,ALASKA,"Alaska",PENNSYLVANIA,"Pennsylvania",263,232
2015,ALASKA,"Alaska",SOUTH_CAROLINA,"South Carolina",873,854
2015,ALASKA,"Alaska",SOUTH_DAKOTA,"South Dakota",312,270
2015,ALASKA,"Alaska",TENNESSEE,"Tennessee",133,114
2015,ALASKA,"Alaska",TEXAS,"Texas",2196,915
2015,ALASKA,"Alaska",UTAH,"Utah",337,317
2015,ALASKA,"Alaska",VERMONT,"Vermont",53,86
2015,ALASKA,"Alaska",VIRGINIA,"Virginia",521,387
2015,ALASKA,"Alaska",WASHINGTON,"Washington",3988,1286
2015,ALASKA,"Alaska",WISCONSIN,"Wisconsin",161,105
2015,ALASKA,"Alaska",WYOMING,"Wyoming",414,422
2015,ALASKA,"Alaska",PUERTO_RICO,"Puerto Rico",34,62
2015,ALASKA,"Alaska",FOREIGN_COUNTRY,"Foreign Country",4438,1285
2015,ARIZONA,"Arizona",ALABAMA,"Alabama",607,504
2015,ARIZONA,"Arizona",ALASKA,"Alaska",2519,1281
2015,ARIZONA,"Arizona",ARKANSAS,"Arkansas",553,323
2015,ARIZONA,"Arizona",CALIFORNIA,"California",54646,6120
2015,ARIZONA,"Arizona",COLORADO,"Colorado",11039,2566
2015,ARIZONA,"Arizona",CONNECTICUT,"Connecticut",2417,1098
2015,ARIZONA,"Arizona",DELAWARE,"Delaware",927,833
2015,ARIZONA,"Arizona",DISTRICT_OF_COLUMBIA,"District of Columbia",330,306
2015,ARIZONA,"Arizona",FLORIDA,"Florida",7833,2560
2015,ARIZONA,"Arizona",GEORGIA,"Georgia",3671,1286
2015,ARIZONA,"Arizona",HAWAII,"Hawaii",2069,842
2015,ARIZONA,"Arizona",IDAHO,"Idaho",2835,1280
2015,ARIZONA,"Arizona",ILLINOIS,"Illinois",11017,2344
2015,ARIZONA,"Arizona",INDIANA,"Indiana",4087,1875
2015,ARIZONA,"Arizona",IOWA,"Iowa",3963,1243
2015,ARIZONA,"Arizona",KANSAS,"Kansas",2625,2099
2015,ARIZONA,"Arizona",KENTUCKY,"Kentucky",3599,1415
2015,ARIZONA,"Arizona",LOUISIANA,"Louisiana",1801,1008
2015,ARIZONA,"Arizona",MAINE,"Maine",780,584
2015,ARIZONA,"Arizona",MARYLAND,"Maryland",2105,963
2015,ARIZONA,"Arizona",MASSACHUSETTS,"Massachusetts",3030,1602
2015,ARIZONA,"Arizona",MICHIGAN,"Michigan",9069,2478
2015,ARIZONA,"Arizona",MINNESOTA,"Minnesota",8499,2397
2015,ARIZONA,"Arizona",MISSISSIPPI,"Mississippi",544,485
2015,ARIZONA,"Arizona",MISSOURI,"Missouri",4069,1439
2015,ARIZONA,"Arizona",MONTANA,"Montana",1798,918
2015,ARIZONA,"Arizona",NEBRASKA,"Nebraska",986,512
2015,ARIZONA,"Arizona",NEVADA,"Nevada",7153,2481
2015,ARIZONA,"Arizona",NEW_HAMPSHIRE,"New Hampshire",445,729
2015,ARIZONA,"Arizona",NEW_JERSEY,"New Jersey",2782,1200
2015,ARIZONA,"Arizona",NEW_MEXICO,"New Mexico",8030,1919
2015,ARIZONA,"Arizona",NEW_YORK,"New York",5564,1315
2015,ARIZONA,"Arizona",NORTH_CAROLINA,"North Carolina",5323,2232
2015,ARIZONA,"Arizona",NORTH_DAKOTA,"North Dakota",1150,968
2015,ARIZONA,"Arizona",OHIO,"Ohio",5147,2245
2015,ARIZONA,"Arizona",OKLAHOMA,"Oklahoma",3906,1898
2015,ARIZONA,"Arizona",OREGON,"Oregon",7163,1826
2015,ARIZONA,"Arizona",PENNSYLVANIA,"Pennsylvania",3910,1339
2015,ARIZONA,"Arizona",RHODE_ISLAND,"Rhode Island",298,334
2015,ARIZONA,"Arizona",SOUTH_CAROLINA,"South Carolina",842,539
2015,ARIZONA,"Arizona",SOUTH_DAKOTA,"South Dakota",1582,709
2015,ARIZONA,"Arizona",TENNESSEE,"Tennessee",3253,1468
2015,ARIZONA,"Arizona",TEXAS,"Texas",13025,2104
2015,ARIZONA,"Arizona",UTAH,"Utah",10165,3321
