period,source_id,source_label,destination_id,destination_label,estimate,moe
2005-2009,ALASKA,"Alaska",MICHIGAN,"Michigan",811,253
2005-2009,ALASKA,"Alaska",MINNESOTA,"Minnesota",1005,432
2005-2009,ALASKA,"Alaska",MISSISSIPPI,"Mississippi",448,311
2005-2009,ALASKA,"Alaska",MISSOURI,"Missouri",589,248
2005-2009,ALASKA,"Alaska",MONTANA,"Montana",765,277
2005-2009,ALASKA,"Alaska",NEBRASKA,"Nebraska",226,163
2005-2009,ALASKA,"Alaska",NEVADA,"Nevada",522,211
2005-2009,ALASKA,"Alaska",NEW_HAMPSHIRE,"New Hampshire",100,115
2005-2009,ALASKA,"Alaska",NEW_JERSEY,"New Jersey",166,114
2005-2009,ALASKA,"Alaska",NEW_MEXICO,"New Mexico",408,229
2005-2009,ALASKA,"Alaska",NEW_YORK,"New York",631,211
2005-2009,ALASKA,"Alaska",NORTH_CAROLINA,"North Carolina",774,225
2005-2009,ALASKA,"Alaska",NORTH_DAKOTA,"North Dakota",105,81
2005-2009,ALASKA,"Alaska",OHIO,"Ohio",582,245
2005-2009,ALASKA,"Alaska",OKLAHOMA,"Oklahoma",654,274
2005-2009,ALASKA,"Alaska",OREGON,"Oregon",2155,512
2005-2009,ALASKA,"Alaska",PENNSYLVANIA,"Pennsylvania",636,276
2005-2009,ALASKA,"Alaska",RHODE_ISLAND,"Rhode Island",47,54
2005-2009,ALASKA,"Alaska",SOUTH_CAROLINA,"South Carolina",771,371
2005-2009,ALASKA,"Alaska",SOUTH_DAKOTA,"South Dakota",187,139
2005-2009,ALASKA,"Alaska",TENNESSEE,"Tennessee",533,223
2005-2009,ALASKA,"Alaska",TEXAS,"Texas",2740,739
2005-2009,ALASKA,"Alaska",UTAH,"Utah",926,340
2005-2009,ALASKA,"Alaska",VIRGINIA,"Virginia",924,320
2005-2009,ALASKA,"Alaska",WASHINGTON,"Washington",4200,730
2005-2009,ALASKA,"Alaska",WEST_VIRGINIA,"West Virginia",12,12
2005-2009,ALASKA,"Alaska",WISCONSIN,"Wisconsin",830,326
2005-2009,ALASKA,"Alaska",WYOMING,"Wyoming",205,155
2005-2009,ARIZONA,"Arizona",ALABAMA,"Alabama",1512,575
2005-2009,ARIZONA,"Arizona",ALASKA,"Alaska",2306,520
