period,source_id,source_label,destination_id,destination_label,estimate,moe
2016,ALABAMA,"Alabama",ALASKA,"Alaska",576,580
2016,ALABAMA,"Alabama",ARIZONA,"Arizona",1022,751
2016,ALABAMA,"Alabama",ARKANSAS,"Arkansas",495,499
2016,ALABAMA,"Alabama",CALIFORNIA,"California",6611,2475
2016,ALABAMA,"Alabama",COLORADO,"Colorado",2177,1414
2016,ALABAMA,"Alabama",CONNECTICUT,"Connecticut",566,543
2016,ALABAMA,"Alabama",DISTRICT_OF_COLUMBIA,"District of Columbia",97,159
2016,ALABAMA,"Alabama",FLORIDA,"Florida",16631,3690
2016,ALABAMA,"Alabama",GEORGIA,"Georgia",23008,3908
2016,ALABAMA,"Alabama",HAWAII,"Hawaii",1695,1502
2016,ALABAMA,"Alabama",IDAHO,"Idaho",212,260
2016,ALABAMA,"Alabama",ILLINOIS,"Illinois",3707,1438
2016,ALABAMA,"Alabama",INDIANA,"Indiana",1445,835
2016,ALABAMA,"Alabama",IOWA,"Iowa",671,631
2016,ALABAMA,"Alabama",KANSAS,"Kansas",1261,992
2016,ALABAMA,"Alabama",KENTUCKY,"Kentucky",1590,836
2016,ALABAMA,"Alabama",LOUISIANA,"Louisiana",1508,678
2016,ALABAMA,"Alabama",MAINE,"Maine",151,192
2016,ALABAMA,"Alabama",MARYLAND,"Maryland",1903,1127
2016,ALABAMA,"Alabama",MASSACHUSETTS,"Massachusetts",330,303
2016,ALABAMA,"Alabama",MICHIGAN,"Michigan",2195,1040
2016,ALABAMA,"Alabama",MINNESOTA,"Minnesota",122,131
2016,ALABAMA,"Alabama",MISSISSIPPI,"Mississippi",7602,2383
2016,ALABAMA,"Alabama",MISSOURI,"Missouri",2746,1474
2016,ALABAMA,"Alabama",MONTANA,"Montana",294,362
2016,ALABAMA,"Alabama",NEBRASKA,"Nebraska",33,41
2016,ALABAMA,"Alabama",NEVADA,"Nevada",254,219
2016,ALABAMA,"Alabama",NEW_JERSEY,"New Jersey",812,540
2016,ALABAMA,"Alabama",NEW_MEXICO,"New Mexico",826,549
2016,ALABAMA,"Alabama",NEW_YORK,"New York",3047,1875
2016,ALABAMA,"Alabama",NORTH_CAROLINA,"North Carolina",6419,3303
2016,ALABAMA,"Alabama",OHIO,"Ohio",2694,1223
2016,ALABAMA,"Alabama",OKLAHOMA,"Oklahoma",1169,961
2016,ALABAMA,"Alabama",OREGON,"Oregon",498,399
2016,ALABAMA,"Alabama",PENNSYLVANIA,"Pennsylvania",1008,556
2016,ALABAMA,"Alabama",SOUTH_CAROLINA,"South Carolina",2952,1389
2016,ALABAMA,"Alabama",SOUTH_DAKOTA,"South Dakota",52,84
2016,ALABAMA,"Alabama",TENNESSEE,"Tennessee",9960,2673
2016,ALABAMA,"Alabama",TEXAS,"Texas",7689,2114
2016,ALABAMA,"Alabama",UTAH,"Utah",525,426
2016,ALABAMA,"Alabama",VIRGINIA,"Virginia",3535,1406
2016,ALABAMA,"Alabama",WASHINGTON,"Washington",677,615
2016,ALABAMA,"Alabama",WEST_VIRGINIA,"West Virginia",42,56
2016,ALABAMA,"Alabama",WISCONSIN,"Wisconsin",874,478
2016,ALABAMA,"Alabama",WYOMING,"Wyoming",539,691
2016,ALASKA,"Alaska",ALABAMA,"Alabama",423,337
2016,ALASKA,"Alaska",ARIZONA,"Arizona",1176,841
2016,ALASKA,"Alaska",ARKANSAS,"Arkansas",65,73
2016,ALASKA,"Alaska",CALIFORNIA,"California",3593,1449
2016,ALASKA,"Alaska",COLORADO,"Colorado",1401,709
2016,ALASKA,"Alaska",DELAWARE,"Delaware",79,131
2016,ALASKA,"Alaska",FLORIDA,"Florida",1100,545
2016,ALASKA,"Alaska",GEORGIA,"Georgia",2208,1164
2016,ALASKA,"Alaska",HAWAII,"Hawaii",561,436
2016,ALASKA,"Alaska",IDAHO,"Idaho",361,239
2016,ALASKA,"Alaska",ILLINOIS,"Illinois",715,539
2016,ALASKA,"Alaska",INDIANA,"Indiana",126,154
2016,ALASKA,"Alaska",IOWA,"Iowa",142,211
2016,ALASKA,"Alaska",KANSAS,"Kansas",1831,1290
2016,ALASKA,"Alaska",KENTUCKY,"Kentucky",703,561
2016,ALASKA,"Alaska",LOUISIANA,"Louisiana",273,353
2016,ALASKA,"Alaska",MAINE,"Maine",147,158
2016,ALASKA,"Alaska",MASSACHUSETTS,"Massachusetts",44,67
2016,ALASKA,"Alaska",MICHIGAN,"Michigan",133,150
2016,ALASKA,"Alaska",MINNESOTA,"Minnesota",236,186
2016,ALASKA,"Alaska",MISSISSIPPI,"Mississippi",92,95
2016,ALASKA,"Alaska",MISSOURI,"Missouri",281,214
2016,ALASKA,"Alaska",MONTANA,"Montana",832,472
2016,ALASKA,"Alaska",NEVADA,"Nevada",534,390
2016,ALASKA,"Alaska",NEW_HAMPSHIRE,"New Hampshire",32,50
2016,ALASKA,"Alaska",NEW_JERSEY,"New Jersey",270,277
2016,ALASKA,"Alaska",NEW_MEXICO,"New Mexico",198,235
2016,ALASKA,"Alaska",NEW_YORK,"New York",910,601
2016,ALASKA,"Alaska",NORTH_CAROLINA,"North Carolina",714,363
2016,ALASKA,"Alaska",NORTH_DAKOTA,"North Dakota",58,115
2016,ALASKA,"Alaska",OHIO,"Ohio",100,131
2016,ALASKA,"Alaska",OKLAHOMA,"Oklahoma",806,569
2016,ALASKA,"Alaska",OREGON,"Oregon",1301,627
2016,ALASKA,"Alaska",PENNSYLVANIA,"Pennsylvania",574,390
2016,ALASKA,"Alaska",SOUTH_CAROLINA,"South Carolina",281,261
2016,ALASKA,"Alaska",SOUTH_DAKOTA,"South Dakota",370,267
2016,ALASKA,"Alaska",TENNESSEE,"Tennessee",243,229
2016,ALASKA,"Alaska",TEXAS,"Texas",1675,763
2016,ALASKA,"Alaska",UTAH,"Utah",725,695
2016,ALASKA,"Alaska",VERMONT,"Vermont",86,104
2016,ALASKA,"Alaska",VIRGINIA,"Virginia",462,392
2016,ALASKA,"Alaska",WASHINGTON,"Washington",4888,1951
2016,ALASKA,"Alaska",WISCONSIN,"Wisconsin",260,323
2016,ALASKA,"Alaska",WYOMING,"Wyoming",291,242
2016,ARIZONA,"Arizona",ALABAMA,"Alabama",894,543
2016,ARIZONA,"Arizona",ALASKA,"Alaska",1946,783
2016,ARIZONA,"Arizona",ARKANSAS,"Arkansas",1205,682
2016,ARIZONA,"Arizona",CALIFORNIA,"California",64756,7190
2016,ARIZONA,"Arizona",COLORADO,"Colorado",11895,2441
2016,ARIZONA,"Arizona",CONNECTICUT,"Connecticut",1596,667
2016,ARIZONA,"Arizona",DELAWARE,"Delaware",420,442
2016,ARIZONA,"Arizona",DISTRICT_OF_COLUMBIA,"District of Columbia",276,261
2016,ARIZONA,"Arizona",FLORIDA,"Florida",9306,2332
2016,ARIZONA,"Arizona",GEORGIA,"Georgia",4242,1809
2016,ARIZONA,"Arizona",HAWAII,"Hawaii",2339,901
2016,ARIZONA,"Arizona",IDAHO,"Idaho",2775,1713
2016,ARIZONA,"Arizona",ILLINOIS,"Illinois",13387,2828
2016,ARIZONA,"Arizona",INDIANA,"Indiana",5443,2046
2016,ARIZONA,"Arizona",IOWA,"Iowa",2649,1177
2016,ARIZONA,"Arizona",KANSAS,"Kansas",3383,1783
2016,ARIZONA,"Arizona",KENTUCKY,"Kentucky",1105,772
2016,ARIZONA,"Arizona",LOUISIANA,"Louisiana",679,426
2016,ARIZONA,"Arizona",MAINE,"Maine",355,297
2016,ARIZONA,"Arizona",MARYLAND,"Maryland",1467,798
2016,ARIZONA,"Arizona",MASSACHUSETTS,"Massachusetts",4028,1264
2016,ARIZONA,"Arizona",MICHIGAN,"Michigan",6525,1637
2016,ARIZONA,"Arizona",MINNESOTA,"Minnesota",5461,1594
2016,ARIZONA,"Arizona",MISSISSIPPI,"Mississippi",568,535
